image_path,xmin,ymin,xmax,ymax,label
SJER_046_2018.jpg,155,228,222,288,Tree
SJER_046_2018.jpg,155,49,191,84,Tree
SJER_046_2018.jpg,74,1,129,41,Tree
SJER_046_2018.jpg,190,11,228,50,Tree
SJER_046_2018.jpg,240,1,365,88,Tree
SJER_046_2018.jpg,39,281,128,365,Tree
SJER_046_2018.jpg,190,148,260,227,Tree
SJER_046_2018.jpg,192,277,233,333,Tree
SJER_046_2018.jpg,259,241,399,368,Tree
SJER_046_2018.jpg,306,145,398,245,Tree
SJER_046_2018.jpg,51,130,173,250,Tree
2018_SJER_3_255000_4108000_image_267.jpg,378,67,399,102,Tree
2018_SJER_3_255000_4108000_image_267.jpg,1,5,37,58,Tree
2018_SJER_3_255000_4108000_image_267.jpg,1,118,58,169,Tree
2018_SJER_3_255000_4108000_image_267.jpg,130,146,164,178,Tree
2018_SJER_3_255000_4108000_image_267.jpg,237,1,292,39,Tree
2018_SJER_3_255000_4108000_image_267.jpg,16,47,67,109,Tree
2018_SJER_3_255000_4108000_image_267.jpg,298,18,374,112,Tree
2018_SJER_3_255000_4108000_image_267.jpg,72,196,167,301,Tree
2018_SJER_3_255000_4108000_image_267.jpg,85,69,157,138,Tree
BONA_014_2019.jpg,334,18,356,39,Tree
BONA_014_2019.jpg,1,311,21,336,Tree
BONA_014_2019.jpg,74,308,100,334,Tree
BONA_014_2019.jpg,92,329,126,363,Tree
BONA_014_2019.jpg,97,22,119,42,Tree
BONA_014_2019.jpg,155,165,178,185,Tree
BONA_014_2019.jpg,148,25,180,47,Tree
BONA_014_2019.jpg,370,136,399,176,Tree
BONA_014_2019.jpg,360,191,399,236,Tree
BONA_014_2019.jpg,347,261,384,298,Tree
BONA_014_2019.jpg,109,188,142,223,Tree
BONA_014_2019.jpg,312,323,344,351,Tree
BONA_014_2019.jpg,272,374,307,399,Tree
BONA_014_2019.jpg,169,196,203,250,Tree
BONA_014_2019.jpg,203,197,242,248,Tree
BONA_014_2019.jpg,114,251,139,283,Tree
BONA_014_2019.jpg,88,232,121,269,Tree
BONA_014_2019.jpg,311,362,351,399,Tree
BONA_014_2019.jpg,55,245,91,283,Tree
BONA_014_2019.jpg,102,363,147,399,Tree
BONA_014_2019.jpg,140,272,175,306,Tree
BONA_014_2019.jpg,117,1,175,27,Tree
BONA_014_2019.jpg,283,87,316,123,Tree
BONA_014_2019.jpg,1,168,15,213,Tree
BONA_014_2019.jpg,17,188,53,216,Tree
BONA_014_2019.jpg,178,255,220,292,Tree
BONA_014_2019.jpg,367,1,399,41,Tree
BONA_014_2019.jpg,287,150,332,196,Tree
BONA_014_2019.jpg,56,160,105,225,Tree
BONA_014_2019.jpg,24,278,79,331,Tree
BONA_014_2019.jpg,152,303,206,361,Tree
BONA_014_2019.jpg,283,210,334,248,Tree
BONA_014_2019.jpg,17,153,65,192,Tree
BONA_014_2019.jpg,378,73,399,127,Tree
BONA_014_2019.jpg,318,45,359,98,Tree
BONA_014_2019.jpg,253,317,290,349,Tree
BONA_014_2019.jpg,66,333,93,364,Tree
BONA_014_2019.jpg,314,252,343,286,Tree
BONA_014_2019.jpg,307,286,341,325,Tree
BONA_014_2019.jpg,7,338,60,392,Tree
BONA_014_2019.jpg,221,10,258,46,Tree
BONA_014_2019.jpg,302,8,333,44,Tree
BONA_014_2019.jpg,239,341,267,373,Tree
BONA_014_2019.jpg,186,31,227,69,Tree
BONA_014_2019.jpg,246,87,282,128,Tree
BONA_014_2019.jpg,170,374,210,399,Tree
BONA_014_2019.jpg,243,226,274,261,Tree
BONA_014_2019.jpg,197,331,236,375,Tree
BONA_014_2019.jpg,236,129,261,160,Tree
BONA_014_2019.jpg,370,336,399,375,Tree
BONA_014_2019.jpg,154,47,189,76,Tree
BONA_014_2019.jpg,153,69,188,108,Tree
BONA_014_2019.jpg,331,108,371,151,Tree
BONA_014_2019.jpg,277,259,310,292,Tree
BONA_014_2019.jpg,341,233,370,261,Tree
BONA_014_2019.jpg,363,297,391,333,Tree
BONA_014_2019.jpg,17,225,51,264,Tree
BONA_014_2019.jpg,211,120,237,154,Tree
BONA_014_2019.jpg,209,82,247,119,Tree
BONA_014_2019.jpg,262,55,298,89,Tree
BONA_014_2019.jpg,87,39,133,89,Tree
BONA_014_2019.jpg,111,107,135,133,Tree
BONA_014_2019.jpg,116,130,151,171,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,141,332,160,352,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,230,294,248,314,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,366,1,392,16,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,71,26,88,45,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,74,4,96,25,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,186,106,207,134,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,170,174,202,209,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,97,309,121,335,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,57,259,74,279,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,328,266,343,282,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,359,265,376,282,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,377,239,398,258,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,379,258,397,277,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,111,198,126,216,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,221,190,243,212,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,314,169,342,192,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,175,312,195,331,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,154,313,169,331,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,170,334,193,355,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,191,342,210,360,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,105,340,122,360,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,6,288,31,314,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,41,6,68,34,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,112,78,132,99,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,101,133,119,152,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,114,151,140,177,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,238,215,260,237,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,371,346,399,382,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,254,378,281,399,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,336,385,353,399,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,289,348,307,369,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,361,282,385,310,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,207,143,238,180,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,253,281,277,303,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,244,330,267,357,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,291,316,311,343,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,144,290,171,311,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,171,296,192,314,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,161,270,180,293,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,182,272,201,290,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,202,254,231,288,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,248,237,279,267,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,199,307,222,330,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,120,311,141,337,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,117,289,137,307,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,43,126,75,158,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,70,132,98,164,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,117,48,146,81,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,122,17,146,39,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,146,37,165,57,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,152,93,169,115,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,90,75,109,94,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,3,150,32,176,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,9,98,36,123,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,94,40,113,60,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,90,103,117,133,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,71,186,109,215,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,5,313,35,349,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,3,371,33,399,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,180,51,202,72,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,174,138,190,154,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,61,48,87,67,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,42,340,82,375,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,158,364,210,399,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,46,63,75,92,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,71,231,108,264,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,70,303,93,325,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,321,362,337,380,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,315,70,338,96,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,296,136,330,172,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,276,212,308,250,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,293,254,324,286,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,308,282,358,321,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,121,239,153,267,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,247,1,274,22,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,187,5,238,46,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,261,23,286,51,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,205,110,230,141,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,230,97,269,138,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,272,96,319,143,Tree
2018_TEAK_3_316000_4097000_image_493.jpg,310,189,379,266,Tree
MLBS_069_2018.jpg,351,1,384,24,Tree
MLBS_069_2018.jpg,94,205,119,230,Tree
MLBS_069_2018.jpg,355,22,388,57,Tree
MLBS_069_2018.jpg,126,320,152,354,Tree
MLBS_069_2018.jpg,216,370,253,399,Tree
MLBS_069_2018.jpg,378,197,399,225,Tree
MLBS_069_2018.jpg,21,287,51,326,Tree
MLBS_069_2018.jpg,12,354,42,381,Tree
MLBS_069_2018.jpg,1,1,45,42,Tree
MLBS_069_2018.jpg,374,243,399,278,Tree
MLBS_069_2018.jpg,190,178,227,210,Tree
MLBS_069_2018.jpg,201,213,235,256,Tree
MLBS_069_2018.jpg,127,1,186,25,Tree
MLBS_069_2018.jpg,70,67,110,96,Tree
MLBS_069_2018.jpg,62,4,115,64,Tree
MLBS_069_2018.jpg,267,377,310,399,Tree
MLBS_069_2018.jpg,287,318,337,378,Tree
MLBS_069_2018.jpg,329,278,393,332,Tree
MLBS_069_2018.jpg,335,132,391,185,Tree
MLBS_069_2018.jpg,302,168,350,204,Tree
MLBS_069_2018.jpg,54,200,89,240,Tree
MLBS_069_2018.jpg,77,221,113,258,Tree
MLBS_069_2018.jpg,132,192,199,250,Tree
MLBS_069_2018.jpg,120,261,170,325,Tree
MLBS_069_2018.jpg,34,381,76,399,Tree
MLBS_069_2018.jpg,106,35,153,88,Tree
MLBS_069_2018.jpg,23,45,73,97,Tree
MLBS_069_2018.jpg,118,143,185,199,Tree
MLBS_069_2018.jpg,156,243,226,320,Tree
MLBS_069_2018.jpg,209,1,282,42,Tree
MLBS_069_2018.jpg,316,19,359,73,Tree
MLBS_069_2018.jpg,333,72,385,131,Tree
MLBS_069_2018.jpg,152,30,210,80,Tree
MLBS_069_2018.jpg,148,72,205,135,Tree
MLBS_069_2018.jpg,202,47,271,123,Tree
MLBS_069_2018.jpg,265,45,322,108,Tree
MLBS_069_2018.jpg,185,134,223,175,Tree
MLBS_069_2018.jpg,150,313,207,382,Tree
MLBS_069_2018.jpg,210,308,280,380,Tree
MLBS_069_2018.jpg,280,119,330,170,Tree
MLBS_069_2018.jpg,317,196,372,264,Tree
MLBS_069_2018.jpg,302,240,334,276,Tree
MLBS_069_2018.jpg,50,257,119,337,Tree
MLBS_069_2018.jpg,322,325,399,399,Tree
MLBS_069_2018.jpg,244,157,290,193,Tree
MLBS_069_2018.jpg,229,198,270,247,Tree
MLBS_069_2018.jpg,272,190,305,219,Tree
MLBS_069_2018.jpg,253,225,299,260,Tree
MLBS_069_2018.jpg,240,256,311,312,Tree
MLBS_069_2018.jpg,23,98,92,155,Tree
MLBS_069_2018.jpg,91,99,142,144,Tree
MLBS_069_2018.jpg,122,237,143,267,Tree
MLBS_069_2018.jpg,20,323,56,351,Tree
MLBS_069_2018.jpg,71,339,124,396,Tree
MLBS_069_2018.jpg,250,120,270,147,Tree
MLBS_069_2018.jpg,214,156,248,190,Tree
MLBS_069_2018.jpg,1,260,27,299,Tree
MLBS_069_2018.jpg,11,223,56,267,Tree
MLBS_069_2018.jpg,27,154,75,206,Tree
MLBS_069_2018.jpg,73,157,114,205,Tree
2018_SJER_3_254000_4104000_image_163.jpg,80,92,120,133,Tree
2018_SJER_3_254000_4104000_image_163.jpg,258,265,394,372,Tree
2018_SJER_3_254000_4104000_image_163.jpg,15,147,96,231,Tree
TEAK_062_2018.jpg,385,226,399,260,Tree
TEAK_062_2018.jpg,184,357,212,383,Tree
TEAK_062_2018.jpg,67,344,95,371,Tree
TEAK_062_2018.jpg,49,282,91,328,Tree
TEAK_062_2018.jpg,152,34,179,59,Tree
TEAK_062_2018.jpg,255,42,278,70,Tree
TEAK_062_2018.jpg,213,196,257,222,Tree
TEAK_062_2018.jpg,261,197,284,220,Tree
TEAK_062_2018.jpg,259,223,290,249,Tree
TEAK_062_2018.jpg,228,235,257,264,Tree
TEAK_062_2018.jpg,354,175,384,210,Tree
TEAK_062_2018.jpg,265,127,306,170,Tree
TEAK_062_2018.jpg,290,174,316,199,Tree
TEAK_062_2018.jpg,335,357,384,399,Tree
TEAK_062_2018.jpg,313,327,343,358,Tree
TEAK_062_2018.jpg,355,296,399,361,Tree
TEAK_062_2018.jpg,89,271,116,301,Tree
TEAK_062_2018.jpg,17,327,50,365,Tree
TEAK_062_2018.jpg,43,362,70,391,Tree
TEAK_062_2018.jpg,136,371,172,399,Tree
TEAK_062_2018.jpg,86,372,127,399,Tree
TEAK_062_2018.jpg,130,325,164,365,Tree
TEAK_062_2018.jpg,96,335,127,369,Tree
TEAK_062_2018.jpg,165,316,200,356,Tree
TEAK_062_2018.jpg,83,205,134,255,Tree
TEAK_062_2018.jpg,194,222,232,263,Tree
TEAK_062_2018.jpg,245,256,286,293,Tree
TEAK_062_2018.jpg,330,137,374,186,Tree
TEAK_062_2018.jpg,295,366,330,399,Tree
TEAK_062_2018.jpg,246,354,281,399,Tree
TEAK_062_2018.jpg,213,339,244,365,Tree
TEAK_062_2018.jpg,240,298,282,333,Tree
TEAK_062_2018.jpg,192,266,238,320,Tree
TEAK_062_2018.jpg,128,257,183,312,Tree
TEAK_062_2018.jpg,302,211,380,304,Tree
TEAK_062_2018.jpg,1,187,78,265,Tree
TEAK_062_2018.jpg,129,170,158,199,Tree
TEAK_062_2018.jpg,164,155,210,197,Tree
TEAK_062_2018.jpg,217,140,267,194,Tree
BLAN_005_2019.jpg,364,70,399,110,Tree
BLAN_005_2019.jpg,1,80,41,126,Tree
BLAN_005_2019.jpg,118,142,155,181,Tree
BLAN_005_2019.jpg,379,228,399,253,Tree
BLAN_005_2019.jpg,1,1,50,37,Tree
BLAN_005_2019.jpg,373,200,394,229,Tree
BLAN_005_2019.jpg,365,254,399,309,Tree
BLAN_005_2019.jpg,228,53,265,88,Tree
BLAN_005_2019.jpg,344,353,399,399,Tree
BLAN_005_2019.jpg,26,43,76,95,Tree
BLAN_005_2019.jpg,231,6,287,61,Tree
BLAN_005_2019.jpg,265,368,318,399,Tree
BLAN_005_2019.jpg,251,283,329,360,Tree
BLAN_005_2019.jpg,208,298,254,340,Tree
BLAN_005_2019.jpg,312,194,362,253,Tree
BLAN_005_2019.jpg,52,1,92,39,Tree
BLAN_005_2019.jpg,120,221,158,266,Tree
BLAN_005_2019.jpg,162,287,208,348,Tree
BLAN_005_2019.jpg,128,278,162,317,Tree
BLAN_005_2019.jpg,313,260,352,294,Tree
BLAN_005_2019.jpg,358,311,399,362,Tree
BLAN_005_2019.jpg,105,10,160,72,Tree
BLAN_005_2019.jpg,57,330,145,399,Tree
BLAN_005_2019.jpg,12,230,110,327,Tree
BLAN_005_2019.jpg,184,190,244,232,Tree
BLAN_005_2019.jpg,199,232,255,296,Tree
BLAN_005_2019.jpg,302,17,377,89,Tree
BLAN_005_2019.jpg,175,342,241,399,Tree
BLAN_005_2019.jpg,79,74,133,125,Tree
BLAN_005_2019.jpg,181,105,276,190,Tree
BLAN_005_2019.jpg,249,181,307,241,Tree
BLAN_005_2019.jpg,28,157,87,208,Tree
BLAN_005_2019.jpg,90,177,132,229,Tree
TEAK_050_2018.jpg,336,195,364,224,Tree
TEAK_050_2018.jpg,86,19,115,43,Tree
TEAK_050_2018.jpg,136,7,162,33,Tree
TEAK_050_2018.jpg,299,189,321,215,Tree
TEAK_050_2018.jpg,31,43,49,65,Tree
TEAK_050_2018.jpg,1,175,16,199,Tree
TEAK_050_2018.jpg,182,370,225,399,Tree
TEAK_050_2018.jpg,275,380,317,399,Tree
TEAK_050_2018.jpg,356,129,396,167,Tree
TEAK_050_2018.jpg,148,173,172,198,Tree
TEAK_050_2018.jpg,71,217,110,256,Tree
TEAK_050_2018.jpg,165,1,207,24,Tree
TEAK_050_2018.jpg,372,1,399,35,Tree
TEAK_050_2018.jpg,49,33,70,61,Tree
TEAK_050_2018.jpg,18,53,35,74,Tree
TEAK_050_2018.jpg,9,19,29,42,Tree
TEAK_050_2018.jpg,331,3,365,41,Tree
TEAK_050_2018.jpg,71,360,114,399,Tree
TEAK_050_2018.jpg,246,198,298,249,Tree
TEAK_050_2018.jpg,325,43,370,83,Tree
TEAK_050_2018.jpg,308,148,355,189,Tree
TEAK_050_2018.jpg,253,1,302,48,Tree
TEAK_050_2018.jpg,135,207,171,244,Tree
TEAK_050_2018.jpg,191,163,256,234,Tree
TEAK_050_2018.jpg,139,275,168,303,Tree
TEAK_050_2018.jpg,151,311,200,354,Tree
TEAK_050_2018.jpg,166,244,213,294,Tree
TEAK_050_2018.jpg,68,158,130,215,Tree
TEAK_050_2018.jpg,312,246,354,297,Tree
TEAK_050_2018.jpg,72,37,98,71,Tree
TEAK_050_2018.jpg,27,112,54,138,Tree
TEAK_050_2018.jpg,328,83,374,136,Tree
TEAK_050_2018.jpg,280,88,314,138,Tree
TEAK_050_2018.jpg,16,182,45,215,Tree
TEAK_050_2018.jpg,267,44,303,85,Tree
TEAK_050_2018.jpg,148,27,181,65,Tree
TEAK_050_2018.jpg,83,289,132,348,Tree
TEAK_050_2018.jpg,160,367,182,391,Tree
TEAK_050_2018.jpg,332,313,384,374,Tree
TEAK_050_2018.jpg,172,67,229,134,Tree
TEAK_050_2018.jpg,1,284,46,323,Tree
TEAK_050_2018.jpg,239,95,276,134,Tree
TEAK_050_2018.jpg,108,107,141,146,Tree
TEAK_050_2018.jpg,19,82,49,111,Tree
TEAK_050_2018.jpg,285,340,327,381,Tree
TEAK_050_2018.jpg,211,311,238,336,Tree
TEAK_050_2018.jpg,121,357,160,394,Tree
TEAK_050_2018.jpg,249,254,295,305,Tree
NIWO_002_2018.jpg,27,242,38,254,Tree
NIWO_002_2018.jpg,47,363,57,376,Tree
NIWO_002_2018.jpg,54,115,71,132,Tree
NIWO_002_2018.jpg,134,230,150,244,Tree
NIWO_002_2018.jpg,286,313,289,336,Tree
NIWO_002_2018.jpg,388,280,399,305,Tree
NIWO_002_2018.jpg,77,207,103,223,Tree
NIWO_002_2018.jpg,121,267,143,285,Tree
NIWO_002_2018.jpg,392,118,399,133,Tree
NIWO_002_2018.jpg,393,103,399,119,Tree
NIWO_002_2018.jpg,388,91,399,104,Tree
NIWO_002_2018.jpg,381,113,391,123,Tree
NIWO_002_2018.jpg,390,65,399,74,Tree
NIWO_002_2018.jpg,390,83,399,90,Tree
NIWO_002_2018.jpg,382,31,392,39,Tree
NIWO_002_2018.jpg,393,37,399,49,Tree
NIWO_002_2018.jpg,392,1,399,19,Tree
NIWO_002_2018.jpg,366,1,380,14,Tree
NIWO_002_2018.jpg,358,4,370,18,Tree
NIWO_002_2018.jpg,319,1,333,16,Tree
NIWO_002_2018.jpg,330,12,342,23,Tree
NIWO_002_2018.jpg,341,11,350,25,Tree
NIWO_002_2018.jpg,360,42,373,55,Tree
NIWO_002_2018.jpg,363,56,373,72,Tree
NIWO_002_2018.jpg,375,37,387,49,Tree
NIWO_002_2018.jpg,391,51,399,66,Tree
NIWO_002_2018.jpg,324,79,334,93,Tree
NIWO_002_2018.jpg,349,52,361,68,Tree
NIWO_002_2018.jpg,35,96,55,118,Tree
NIWO_002_2018.jpg,317,222,325,231,Tree
NIWO_002_2018.jpg,371,281,387,300,Tree
NIWO_002_2018.jpg,379,319,394,334,Tree
NIWO_002_2018.jpg,348,332,362,348,Tree
NIWO_002_2018.jpg,345,307,366,326,Tree
NIWO_002_2018.jpg,301,336,318,356,Tree
NIWO_002_2018.jpg,338,349,353,363,Tree
NIWO_002_2018.jpg,322,391,335,399,Tree
NIWO_002_2018.jpg,325,373,336,390,Tree
NIWO_002_2018.jpg,308,380,319,398,Tree
NIWO_002_2018.jpg,298,387,309,398,Tree
NIWO_002_2018.jpg,1,158,11,178,Tree
NIWO_002_2018.jpg,9,138,28,160,Tree
NIWO_002_2018.jpg,36,164,47,178,Tree
NIWO_002_2018.jpg,37,196,55,209,Tree
NIWO_002_2018.jpg,48,221,62,239,Tree
NIWO_002_2018.jpg,31,224,46,241,Tree
NIWO_002_2018.jpg,35,251,48,264,Tree
NIWO_002_2018.jpg,48,255,64,273,Tree
NIWO_002_2018.jpg,18,273,33,291,Tree
NIWO_002_2018.jpg,10,287,20,302,Tree
NIWO_002_2018.jpg,23,290,34,302,Tree
NIWO_002_2018.jpg,28,303,42,313,Tree
NIWO_002_2018.jpg,62,283,77,304,Tree
NIWO_002_2018.jpg,75,352,88,368,Tree
NIWO_002_2018.jpg,1,309,14,331,Tree
NIWO_002_2018.jpg,31,324,51,346,Tree
NIWO_002_2018.jpg,1,376,9,387,Tree
NIWO_002_2018.jpg,6,391,17,399,Tree
NIWO_002_2018.jpg,17,394,25,399,Tree
NIWO_002_2018.jpg,30,389,35,395,Tree
NIWO_002_2018.jpg,1,359,13,375,Tree
NIWO_002_2018.jpg,20,360,32,375,Tree
NIWO_002_2018.jpg,30,372,39,381,Tree
NIWO_002_2018.jpg,36,382,47,399,Tree
NIWO_002_2018.jpg,50,378,66,393,Tree
NIWO_002_2018.jpg,78,376,86,384,Tree
NIWO_002_2018.jpg,119,310,138,332,Tree
NIWO_002_2018.jpg,106,323,122,340,Tree
NIWO_002_2018.jpg,118,373,128,387,Tree
NIWO_002_2018.jpg,122,388,141,399,Tree
NIWO_002_2018.jpg,128,359,144,375,Tree
NIWO_002_2018.jpg,144,329,162,341,Tree
NIWO_002_2018.jpg,153,339,165,352,Tree
NIWO_002_2018.jpg,144,359,158,373,Tree
NIWO_002_2018.jpg,149,385,168,399,Tree
NIWO_002_2018.jpg,157,369,171,385,Tree
NIWO_002_2018.jpg,170,358,184,373,Tree
NIWO_002_2018.jpg,200,353,215,371,Tree
NIWO_002_2018.jpg,187,369,201,385,Tree
NIWO_002_2018.jpg,182,384,206,399,Tree
NIWO_002_2018.jpg,246,366,271,390,Tree
NIWO_002_2018.jpg,282,393,296,399,Tree
NIWO_002_2018.jpg,286,381,294,391,Tree
NIWO_002_2018.jpg,320,319,338,344,Tree
NIWO_002_2018.jpg,312,305,322,320,Tree
NIWO_002_2018.jpg,308,318,319,333,Tree
NIWO_002_2018.jpg,300,327,309,336,Tree
NIWO_002_2018.jpg,274,296,288,317,Tree
NIWO_002_2018.jpg,264,318,277,333,Tree
NIWO_002_2018.jpg,255,332,266,344,Tree
NIWO_002_2018.jpg,285,372,294,380,Tree
NIWO_002_2018.jpg,315,282,328,297,Tree
NIWO_002_2018.jpg,320,255,331,267,Tree
NIWO_002_2018.jpg,322,269,332,281,Tree
NIWO_002_2018.jpg,334,258,345,272,Tree
NIWO_002_2018.jpg,352,291,367,305,Tree
NIWO_002_2018.jpg,370,266,384,279,Tree
NIWO_002_2018.jpg,385,251,398,266,Tree
NIWO_002_2018.jpg,347,146,365,169,Tree
NIWO_002_2018.jpg,301,179,315,194,Tree
NIWO_002_2018.jpg,312,199,321,209,Tree
NIWO_002_2018.jpg,321,189,333,203,Tree
NIWO_002_2018.jpg,321,205,335,220,Tree
NIWO_002_2018.jpg,334,177,345,192,Tree
NIWO_002_2018.jpg,350,189,364,203,Tree
NIWO_002_2018.jpg,352,215,364,227,Tree
NIWO_002_2018.jpg,345,228,354,239,Tree
NIWO_002_2018.jpg,324,223,338,244,Tree
NIWO_002_2018.jpg,214,144,228,158,Tree
NIWO_002_2018.jpg,206,158,225,173,Tree
NIWO_002_2018.jpg,215,126,230,144,Tree
NIWO_002_2018.jpg,235,141,244,153,Tree
NIWO_002_2018.jpg,250,166,261,177,Tree
NIWO_002_2018.jpg,249,151,257,164,Tree
NIWO_002_2018.jpg,119,116,133,133,Tree
NIWO_002_2018.jpg,112,128,124,140,Tree
NIWO_002_2018.jpg,102,131,113,147,Tree
NIWO_002_2018.jpg,101,139,115,153,Tree
NIWO_002_2018.jpg,126,172,139,185,Tree
NIWO_002_2018.jpg,124,156,135,172,Tree
NIWO_002_2018.jpg,134,159,149,176,Tree
NIWO_002_2018.jpg,134,148,144,160,Tree
NIWO_002_2018.jpg,143,135,160,152,Tree
NIWO_002_2018.jpg,175,120,185,137,Tree
NIWO_002_2018.jpg,167,132,173,141,Tree
NIWO_002_2018.jpg,143,77,152,87,Tree
NIWO_002_2018.jpg,142,87,156,104,Tree
NIWO_002_2018.jpg,136,101,151,123,Tree
NIWO_002_2018.jpg,126,71,133,77,Tree
NIWO_002_2018.jpg,139,63,154,79,Tree
NIWO_002_2018.jpg,117,79,129,94,Tree
NIWO_002_2018.jpg,68,59,76,67,Tree
NIWO_002_2018.jpg,81,63,93,73,Tree
NIWO_002_2018.jpg,25,8,34,19,Tree
NIWO_002_2018.jpg,17,2,26,12,Tree
NIWO_002_2018.jpg,8,10,20,25,Tree
NIWO_002_2018.jpg,21,26,30,36,Tree
NIWO_002_2018.jpg,25,35,37,52,Tree
NIWO_002_2018.jpg,15,41,24,50,Tree
NIWO_002_2018.jpg,9,46,17,54,Tree
NIWO_002_2018.jpg,20,52,34,68,Tree
NIWO_002_2018.jpg,5,62,19,79,Tree
NIWO_002_2018.jpg,8,85,24,101,Tree
NIWO_002_2018.jpg,22,69,34,83,Tree
NIWO_002_2018.jpg,26,85,40,96,Tree
NIWO_002_2018.jpg,95,1,111,10,Tree
NIWO_002_2018.jpg,43,6,65,29,Tree
NIWO_002_2018.jpg,66,2,85,23,Tree
NIWO_002_2018.jpg,129,38,141,54,Tree
NIWO_002_2018.jpg,117,63,126,73,Tree
NIWO_002_2018.jpg,119,49,131,61,Tree
NIWO_002_2018.jpg,107,65,115,74,Tree
NIWO_002_2018.jpg,107,74,116,82,Tree
NIWO_002_2018.jpg,135,84,144,92,Tree
